Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
6443,1629408928420,42.25
6444,1629408928620,42.75
6445,1629408928822,42.75
6446,1629408929023,42.5
6447,1629408929222,43.0
6448,1629408929423,42.5
6449,1629408929625,43.0
6450,1629408929825,42.5
6451,1629408930025,42.75
6452,1629408930226,42.25
6453,1629408930428,42.75
6454,1629408930629,42.75
6455,1629408930828,42.75
6456,1629408931029,42.75
6457,1629408931231,42.5
6458,1629408931431,42.75
6459,1629408931634,42.25
6460,1629408931836,42.75
6461,1629408932036,42.75
6462,1629408932238,42.0
6463,1629408932437,42.75
6464,1629408932639,42.25
6465,1629408932840,42.25
6466,1629408933040,42.75
6467,1629408933240,42.75
6468,1629408933442,42.5
6469,1629408933642,42.5
6470,1629408933842,42.0
6471,1629408934044,42.5
6472,1629408934244,41.75
6473,1629408934445,42.5
6474,1629408934645,42.5
6475,1629408934848,42.5
6476,1629408935047,42.5
6477,1629408935248,42.75
6478,1629408935448,42.25
6479,1629408935649,42.5
6480,1629408935850,42.0
6481,1629408936051,42.5
6482,1629408936252,42.5
6483,1629408936453,42.75
6484,1629408936653,42.75
6485,1629408936853,42.0
6486,1629408937056,42.5
6487,1629408937257,42.0
6488,1629408937457,42.0
6489,1629408937656,42.25
6490,1629408937857,42.5
6491,1629408938059,42.25
6492,1629408938260,42.25
6493,1629408938460,42.5
6494,1629408938660,42.25
6495,1629408938862,42.25
6496,1629408939063,42.0
6497,1629408939262,42.25
6498,1629408939462,42.0
6499,1629408939664,42.5
6500,1629408939864,42.5
6501,1629408940066,42.0
6502,1629408940265,41.5
6503,1629408940468,42.25
6504,1629408940667,42.25
6505,1629408940869,42.25
6506,1629408941069,41.75
6507,1629408941271,42.25
6508,1629408941471,42.25
6509,1629408941670,42.25
6510,1629408941872,42.25
6511,1629408942073,42.25
6512,1629408942274,42.5
6513,1629408942475,42.25
6514,1629408942675,41.75
6515,1629408942876,41.75
6516,1629408943076,42.25
6517,1629408943277,42.25
6518,1629408943479,42.25
6519,1629408943678,41.75
6520,1629408943880,42.0
6521,1629408944080,42.0
6522,1629408944283,42.0
6523,1629408944482,42.0
6524,1629408944681,41.75
6525,1629408944882,41.5
6526,1629408945088,41.75
6527,1629408945289,42.0
6528,1629408945488,41.25
6529,1629408945690,41.75
6530,1629408945890,41.75
6531,1629408946092,41.5
6532,1629408946291,41.5
6533,1629408946493,41.75
6534,1629408946693,41.25
6535,1629408946894,41.75
6536,1629408947094,41.75
6537,1629408947296,42.0
6538,1629408947496,41.75
6539,1629408947697,42.0
6540,1629408947897,41.5
6541,1629408948097,42.0
6542,1629408948299,41.75
6543,1629408948500,41.5
6544,1629408948700,41.5
6545,1629408948901,41.25
6546,1629408949102,42.0
6547,1629408949303,41.75
6548,1629408949503,41.5
6549,1629408949705,42.0
6550,1629408949906,41.5
6551,1629408950106,41.5
6552,1629408950306,41.75
6553,1629408950507,41.75
6554,1629408950707,41.75
6555,1629408950908,41.25
6556,1629408951110,42.0
6557,1629408951311,41.5
6558,1629408951511,42.0
6559,1629408951711,41.5
6560,1629408951912,41.75
6561,1629408952114,41.75
6562,1629408952314,42.0
6563,1629408952513,41.25
6564,1629408952716,41.0
6565,1629408952917,41.75
6566,1629408953117,41.75
6567,1629408953316,41.5
6568,1629408953517,41.25
6569,1629408953718,42.0
6570,1629408953919,41.75
6571,1629408954120,42.0
6572,1629408954321,41.75
6573,1629408954522,41.5
6574,1629408954722,41.5
6575,1629408954922,41.5
6576,1629408955122,41.75
6577,1629408955324,41.25
6578,1629408955525,41.25
6579,1629408955725,41.75
6580,1629408955926,41.25
6581,1629408956127,41.75
6582,1629408956328,41.5
6583,1629408956528,41.25
6584,1629408956729,41.75
6585,1629408956931,41.25
6586,1629408957130,41.25
6587,1629408957331,41.5
6588,1629408957533,40.75
6589,1629408957733,41.0
6590,1629408957933,41.5
6591,1629408958137,41.5
6592,1629408958339,41.75
6593,1629408958539,41.5
6594,1629408958741,40.75
6595,1629408958940,41.0
6596,1629408959143,41.25
6597,1629408959343,41.0
6598,1629408959544,41.5
6599,1629408959744,41.5
6600,1629408959945,41.5
6601,1629408960146,41.75
6602,1629408960345,41.5
6603,1629408960547,41.25
6604,1629408960748,41.5
6605,1629408960949,41.25
6606,1629408961148,41.25
6607,1629408961350,40.5
6608,1629408961550,41.25
6609,1629408961751,41.5
6610,1629408961953,41.25
6611,1629408962153,41.5
6612,1629408962354,41.5
6613,1629408962554,41.25
6614,1629408962754,41.25
6615,1629408962956,41.25
6616,1629408963157,41.5
6617,1629408963358,41.5
6618,1629408963557,41.25
6619,1629408963759,41.25
6620,1629408963960,41.25
6621,1629408964159,41.0
6622,1629408964361,41.25
6623,1629408964561,41.25
6624,1629408964763,41.25
6625,1629408964963,41.25
6626,1629408965164,41.25
6627,1629408965365,41.0
6628,1629408965566,41.25
6629,1629408965765,41.25
6630,1629408965965,41.5
6631,1629408966167,41.0
6632,1629408966368,41.0
6633,1629408966569,40.5
6634,1629408966769,40.75
6635,1629408966971,41.25
6636,1629408967171,41.0
6637,1629408967372,40.5
6638,1629408967572,40.75
6639,1629408967773,41.0
6640,1629408967974,41.25
6641,1629408968174,41.25
6642,1629408968374,41.0
6643,1629408968575,41.25
6644,1629408968777,40.5
6645,1629408968977,40.75
6646,1629408969179,40.75
6647,1629408969378,40.25
6648,1629408969580,40.75
6649,1629408969779,40.75
6650,1629408969981,41.0
6651,1629408970182,41.0
6652,1629408970383,40.5
6653,1629408970582,41.25
6654,1629408970784,40.5
6655,1629408970986,40.5
6656,1629408971185,41.0
6657,1629408971385,41.0
6658,1629408971586,41.0
6659,1629408971791,41.0
6660,1629408971991,41.0
6661,1629408972193,41.0
6662,1629408972394,40.5
6663,1629408972595,41.0
6664,1629408972795,40.75
6665,1629408972995,40.25
6666,1629408973197,40.0
6667,1629408973397,41.0
6668,1629408973598,41.0
6669,1629408973800,40.75
6670,1629408973999,40.75
6671,1629408974199,40.75
6672,1629408974400,41.0
6673,1629408974601,41.0
6674,1629408974802,40.75
6675,1629408975004,40.5
6676,1629408975203,40.25
6677,1629408975404,40.75
6678,1629408975606,40.75
6679,1629408975805,40.75
6680,1629408976008,40.25
6681,1629408976208,40.75
6682,1629408976407,40.75
6683,1629408976609,40.0
6684,1629408976809,40.5
6685,1629408977011,40.5
6686,1629408977210,40.75
6687,1629408977412,40.5
6688,1629408977613,40.25
6689,1629408977812,40.5
6690,1629408978013,40.25
6691,1629408978214,40.5
6692,1629408978416,40.25
6693,1629408978615,40.25
6694,1629408978816,40.5
6695,1629408979017,40.75
6696,1629408979219,40.75
6697,1629408979418,40.5
6698,1629408979620,40.0
6699,1629408979820,40.75
6700,1629408980020,40.5
6701,1629408980222,40.75
6702,1629408980424,40.5
6703,1629408980622,40.25
6704,1629408980824,40.5
6705,1629408981025,40.75
6706,1629408981225,40.75
6707,1629408981426,40.0
6708,1629408981626,40.75
6709,1629408981828,40.25
6710,1629408982028,40.5
6711,1629408982229,40.5
6712,1629408982429,40.5
6713,1629408982630,40.75
6714,1629408982830,40.5
6715,1629408983031,40.5
6716,1629408983232,40.0
6717,1629408983433,40.25
6718,1629408983635,40.5
6719,1629408983835,40.0
6720,1629408984035,40.25
6721,1629408984236,40.0
6722,1629408984437,40.5
6723,1629408984637,40.5
6724,1629408984838,40.5
6725,1629408985039,40.5
6726,1629408985239,40.25
6727,1629408985445,40.5
6728,1629408985646,40.25
6729,1629408985845,40.5
6730,1629408986046,40.5
6731,1629408986247,40.0
6732,1629408986449,40.5
6733,1629408986648,40.5
6734,1629408986850,40.25
6735,1629408987050,40.0
6736,1629408987250,40.5
6737,1629408987452,40.25
6738,1629408987653,40.0
6739,1629408987853,40.5
6740,1629408988053,40.5
6741,1629408988253,40.5
6742,1629408988455,40.5
6743,1629408988655,40.0
6744,1629408988857,39.75
6745,1629408989056,40.25
6746,1629408989259,40.0
6747,1629408989459,39.75
6748,1629408989660,40.5
6749,1629408989859,40.25
6750,1629408990062,40.25
6751,1629408990261,39.5
6752,1629408990462,39.5
6753,1629408990665,40.0
6754,1629408990863,39.75
6755,1629408991064,39.25
6756,1629408991264,40.25
6757,1629408991468,40.0
6758,1629408991666,40.25
6759,1629408991867,40.25
6760,1629408992068,40.0
6761,1629408992269,40.25
6762,1629408992469,40.25
6763,1629408992670,40.0
6764,1629408992871,39.5
6765,1629408993073,40.0
6766,1629408993273,40.25
6767,1629408993473,40.0
6768,1629408993674,39.75
6769,1629408993876,39.5
6770,1629408994075,39.25
6771,1629408994275,40.25
6772,1629408994477,39.75
6773,1629408994678,39.0
6774,1629408994878,39.75
6775,1629408995079,40.25
6776,1629408995281,39.75
6777,1629408995480,40.0
6778,1629408995682,40.0
6779,1629408995881,39.5
6780,1629408996082,39.5
6781,1629408996284,39.5
6782,1629408996484,39.5
6783,1629408996684,40.0
6784,1629408996884,39.75
6785,1629408997088,39.5
6786,1629408997287,39.5
6787,1629408997487,40.0
6788,1629408997688,39.75
6789,1629408997890,39.75
6790,1629408998091,39.75
6791,1629408998291,39.75
6792,1629408998495,39.75
6793,1629408998696,39.5
6794,1629408998897,39.25
6795,1629408999096,40.0
6796,1629408999298,39.25
6797,1629408999500,40.0
6798,1629408999700,39.25
6799,1629408999900,40.0
6800,1629409000102,40.0
6801,1629409000302,39.75
6802,1629409000503,39.75
6803,1629409000702,40.0
6804,1629409000905,39.75
6805,1629409001105,39.75
6806,1629409001306,40.0
6807,1629409001506,39.75
6808,1629409001707,39.75
6809,1629409001908,40.25
6810,1629409002107,39.75
6811,1629409002309,39.5
6812,1629409002511,39.75
6813,1629409002711,39.25
6814,1629409002912,39.25
6815,1629409003112,40.0
6816,1629409003313,39.5
6817,1629409003514,40.0
6818,1629409003715,39.5
6819,1629409003916,39.5
6820,1629409004115,39.75
6821,1629409004317,39.75
6822,1629409004518,39.5
6823,1629409004719,39.25
6824,1629409004920,39.25
6825,1629409005118,39.25
6826,1629409005319,39.75
6827,1629409005520,39.5
6828,1629409005721,39.25
6829,1629409005922,39.5
6830,1629409006123,39.5
6831,1629409006324,39.75
6832,1629409006526,39.75
6833,1629409006725,39.25
6834,1629409006926,39.0
6835,1629409007127,39.25
6836,1629409007326,39.25
6837,1629409007528,39.5
6838,1629409007727,39.0
6839,1629409007929,39.25
6840,1629409008129,39.5
6841,1629409008331,39.25
6842,1629409008530,39.75
6843,1629409008733,39.5
6844,1629409008934,39.0
6845,1629409009134,39.0
6846,1629409009333,39.0
6847,1629409009536,38.75
6848,1629409009735,39.0
6849,1629409009935,39.25
6850,1629409010136,39.0
6851,1629409010338,38.75
6852,1629409010539,39.5
6853,1629409010739,39.25
6854,1629409010943,39.5
6855,1629409011145,39.5
6856,1629409011345,38.75
6857,1629409011545,39.25
6858,1629409011748,39.5
6859,1629409011948,39.25
6860,1629409012150,39.5
6861,1629409012348,39.5
6862,1629409012550,39.25
6863,1629409012750,39.5
6864,1629409012951,39.5
6865,1629409013151,39.5
6866,1629409013353,39.5
6867,1629409013554,39.5
6868,1629409013753,39.0
6869,1629409013954,39.5
6870,1629409014156,39.5
6871,1629409014356,39.25
6872,1629409014556,39.5
6873,1629409014757,38.75
6874,1629409014959,38.75
6875,1629409015159,39.25
6876,1629409015360,39.0
6877,1629409015560,39.25
6878,1629409015762,38.75
6879,1629409015962,38.75
6880,1629409016163,39.25
6881,1629409016363,38.75
6882,1629409016565,38.5
6883,1629409016765,39.25
6884,1629409016966,38.75
6885,1629409017165,38.75
6886,1629409017368,39.0
6887,1629409017567,39.25
6888,1629409017768,39.0
6889,1629409017970,39.0
6890,1629409018170,38.5
6891,1629409018370,39.0
6892,1629409018570,39.0
6893,1629409018774,38.75
6894,1629409018972,39.25
6895,1629409019173,38.75
6896,1629409019374,38.75
6897,1629409019575,38.75
6898,1629409019777,38.5
6899,1629409019976,38.75
6900,1629409020178,38.75
6901,1629409020379,39.25
6902,1629409020578,39.0
6903,1629409020779,39.0
6904,1629409020979,38.75
6905,1629409021180,38.75
6906,1629409021383,39.0
6907,1629409021581,38.75
6908,1629409021783,38.75
6909,1629409021983,39.0
6910,1629409022185,39.0
6911,1629409022385,38.5
6912,1629409022586,38.5
6913,1629409022786,38.25
6914,1629409022987,38.25
6915,1629409023189,39.0
6916,1629409023387,39.25
6917,1629409023589,39.25
6918,1629409023789,39.0
6919,1629409023994,39.0
6920,1629409024196,39.0
6921,1629409024396,38.75
6922,1629409024597,39.0
6923,1629409024798,39.0
6924,1629409024998,39.0
6925,1629409025201,39.0
6926,1629409025400,38.75
6927,1629409025600,38.75
6928,1629409025801,38.5
6929,1629409026003,38.75
6930,1629409026204,38.5
6931,1629409026403,39.0
6932,1629409026605,38.0
6933,1629409026804,38.5
6934,1629409027007,38.25
6935,1629409027206,38.75
6936,1629409027408,38.5
6937,1629409027607,39.0
6938,1629409027810,38.25
6939,1629409028009,38.75
6940,1629409028210,38.5
6941,1629409028410,38.75
6942,1629409028611,38.75
6943,1629409028812,38.5
6944,1629409029013,38.5
6945,1629409029214,39.0
6946,1629409029414,38.5
6947,1629409029615,38.75
6948,1629409029815,38.5
6949,1629409030017,39.0
6950,1629409030216,38.5
6951,1629409030417,38.5
6952,1629409030619,38.25
6953,1629409030818,39.0
6954,1629409031021,38.75
6955,1629409031221,38.75
6956,1629409031422,38.75
6957,1629409031623,38.75
6958,1629409031823,38.5
6959,1629409032024,38.75
6960,1629409032224,38.5
6961,1629409032425,39.0
6962,1629409032625,38.75
6963,1629409032827,38.5
6964,1629409033026,38.5
6965,1629409033229,38.25
6966,1629409033429,38.25
6967,1629409033630,38.0
6968,1629409033831,38.0
6969,1629409034032,38.25
6970,1629409034233,38.5
6971,1629409034432,38.0
6972,1629409034633,38.0
6973,1629409034833,38.0
6974,1629409035035,38.25
6975,1629409035235,38.5
6976,1629409035435,38.5
6977,1629409035636,38.25
6978,1629409035838,38.0
6979,1629409036037,38.5
6980,1629409036239,38.25
6981,1629409036443,38.75
6982,1629409036645,37.5
6983,1629409036844,38.5
6984,1629409037045,38.25
6985,1629409037246,38.0
6986,1629409037447,37.75
6987,1629409037648,38.0
6988,1629409037848,38.75
6989,1629409038051,38.25
6990,1629409038250,38.25
6991,1629409038451,38.25
6992,1629409038651,38.5
6993,1629409038852,38.25
6994,1629409039052,38.5
6995,1629409039253,38.5
6996,1629409039455,38.25
6997,1629409039656,38.5
6998,1629409039856,38.5
6999,1629409040056,38.25
7000,1629409040258,38.5
7001,1629409040457,38.0
7002,1629409040658,38.5
7003,1629409040860,38.5
7004,1629409041062,38.25
7005,1629409041261,38.25
7006,1629409041461,38.5
7007,1629409041661,38.25
7008,1629409041864,38.5
7009,1629409042064,38.25
7010,1629409042266,38.0
7011,1629409042465,38.25
7012,1629409042665,38.25
7013,1629409042867,38.5
7014,1629409043066,37.75
7015,1629409043267,38.5
7016,1629409043469,38.0
7017,1629409043669,37.75
7018,1629409043871,38.0
7019,1629409044070,38.5
7020,1629409044272,38.5
7021,1629409044473,38.5
7022,1629409044673,38.25
7023,1629409044874,38.5
7024,1629409045075,38.25
7025,1629409045274,38.0
7026,1629409045475,38.5
7027,1629409045677,38.25
7028,1629409045877,38.25
7029,1629409046078,38.25
7030,1629409046278,38.25
7031,1629409046480,37.75
7032,1629409046680,38.25
7033,1629409046880,38.25
7034,1629409047082,37.75
7035,1629409047282,38.0
7036,1629409047483,38.25
7037,1629409047685,38.25
7038,1629409047886,38.25
7039,1629409048086,38.5
7040,1629409048285,38.5
7041,1629409048486,38.5
7042,1629409048687,38.0
7043,1629409048889,37.75
7044,1629409049088,38.0
7045,1629409049290,38.25
7046,1629409049494,38.5
7047,1629409049695,38.25
7048,1629409049895,38.25
7049,1629409050097,38.25
7050,1629409050296,38.0
7051,1629409050498,38.25
7052,1629409050699,38.25
7053,1629409050899,38.25
7054,1629409051100,38.0
7055,1629409051300,38.25
7056,1629409051502,38.25
7057,1629409051701,38.25
7058,1629409051903,37.75
7059,1629409052104,38.0
7060,1629409052306,38.0
7061,1629409052504,38.5
7062,1629409052706,38.25
7063,1629409052907,38.0
7064,1629409053107,38.0
7065,1629409053307,37.75
7066,1629409053509,37.5
7067,1629409053711,38.0
7068,1629409053909,37.75
7069,1629409054111,38.0
7070,1629409054311,38.0
7071,1629409054512,38.0
7072,1629409054713,37.75
7073,1629409054914,38.0
7074,1629409055114,38.25
7075,1629409055315,38.0
7076,1629409055516,38.25
7077,1629409055716,38.25
7078,1629409055917,38.0
7079,1629409056118,37.75
7080,1629409056319,38.0
7081,1629409056520,38.0
7082,1629409056721,38.0
7083,1629409056920,38.0
7084,1629409057122,37.25
7085,1629409057322,37.75
7086,1629409057524,38.0
7087,1629409057724,38.0
7088,1629409057925,38.25
7089,1629409058126,38.0
7090,1629409058327,38.25
7091,1629409058526,37.5
7092,1629409058727,38.0
7093,1629409058929,38.0
7094,1629409059128,37.5
7095,1629409059329,37.5
7096,1629409059530,37.5
7097,1629409059731,37.75
7098,1629409059931,37.25
7099,1629409060133,38.25
7100,1629409060332,38.0
7101,1629409060534,37.25
7102,1629409060736,38.0
7103,1629409060935,38.0
7104,1629409061135,38.0
7105,1629409061337,38.0
7106,1629409061538,38.0
7107,1629409061739,37.75
7108,1629409061939,37.25
7109,1629409062139,37.5
7110,1629409062342,37.5
7111,1629409062544,38.0
7112,1629409062745,38.0
7113,1629409062947,37.75
7114,1629409063148,37.5
7115,1629409063348,37.75
7116,1629409063549,37.0
7117,1629409063749,37.25
7118,1629409063951,37.25
7119,1629409064150,37.0
7120,1629409064351,38.0
7121,1629409064552,37.5
7122,1629409064753,37.75
7123,1629409064953,37.5
7124,1629409065154,37.25
7125,1629409065355,37.25
7126,1629409065555,37.5
7127,1629409065756,37.75
7128,1629409065958,38.0
7129,1629409066158,37.75
7130,1629409066359,38.0
7131,1629409066559,37.25
7132,1629409066760,38.0
7133,1629409066963,37.75
7134,1629409067162,37.5
7135,1629409067361,37.75
7136,1629409067564,37.25
7137,1629409067764,37.5
7138,1629409067964,37.5
7139,1629409068166,37.75
7140,1629409068366,37.5
7141,1629409068567,37.75
7142,1629409068768,37.0
7143,1629409068967,37.25
7144,1629409069170,37.75
7145,1629409069370,37.75
7146,1629409069570,37.75
7147,1629409069771,37.5
7148,1629409069973,37.25
7149,1629409070172,37.75
7150,1629409070372,37.75
7151,1629409070573,37.75
7152,1629409070774,37.75
7153,1629409070975,37.25
7154,1629409071176,37.5
7155,1629409071378,37.75
7156,1629409071578,38.0
7157,1629409071779,37.25
7158,1629409071979,37.5
7159,1629409072179,37.25
7160,1629409072381,37.25
7161,1629409072581,37.5
7162,1629409072781,37.5
7163,1629409072983,37.5
7164,1629409073184,37.25
7165,1629409073384,37.5
7166,1629409073584,36.75
7167,1629409073785,37.5
7168,1629409073988,37.5
7169,1629409074187,37.5
7170,1629409074388,37.5
7171,1629409074589,37.75
7172,1629409074790,37.25
7173,1629409074990,37.25
7174,1629409075194,37.75
7175,1629409075395,37.0
7176,1629409075596,37.5
7177,1629409075796,37.25
7178,1629409075997,37.25
7179,1629409076200,37.75
7180,1629409076398,37.25
7181,1629409076600,37.5
7182,1629409076800,37.75
7183,1629409077001,37.25
7184,1629409077202,37.25
7185,1629409077403,37.0
7186,1629409077603,36.5
7187,1629409077803,37.0
7188,1629409078005,37.25
7189,1629409078205,37.0
7190,1629409078409,37.0
7191,1629409078607,37.0
7192,1629409078807,37.5
7193,1629409079008,37.0
7194,1629409079209,36.75
7195,1629409079409,37.0
7196,1629409079610,37.25
7197,1629409079811,37.25
7198,1629409080013,37.5
7199,1629409080212,37.5
7200,1629409080414,37.25
7201,1629409080614,37.5
7202,1629409080814,37.5
7203,1629409081016,36.5
7204,1629409081217,36.75
7205,1629409081418,37.25
7206,1629409081617,37.5
7207,1629409081820,37.5
7208,1629409082019,37.5
7209,1629409082219,37.5
7210,1629409082421,37.25
7211,1629409082622,36.75
7212,1629409082821,37.0
7213,1629409083022,37.25
7214,1629409083224,37.25
7215,1629409083423,37.0
7216,1629409083624,37.25
7217,1629409083826,37.0
7218,1629409084026,37.0
7219,1629409084226,37.25
7220,1629409084428,37.0
7221,1629409084628,37.0
7222,1629409084830,37.0
7223,1629409085029,36.75
7224,1629409085230,36.75
7225,1629409085431,37.0
7226,1629409085633,36.5
7227,1629409085832,37.0
7228,1629409086033,36.75
7229,1629409086235,37.0
7230,1629409086434,37.25
7231,1629409086635,37.25
7232,1629409086837,37.5
7233,1629409087038,37.0
7234,1629409087238,37.0
7235,1629409087438,37.0
7236,1629409087638,37.0
7237,1629409087840,37.0
7238,1629409088041,37.0
7239,1629409088241,37.25
7240,1629409088445,36.5
7241,1629409088646,36.5
7242,1629409088847,37.0
7243,1629409089048,37.25
7244,1629409089249,36.75
7245,1629409089450,36.25
7246,1629409089650,37.0
7247,1629409089850,37.25
7248,1629409090051,37.0
7249,1629409090253,37.0
7250,1629409090453,36.5
7251,1629409090654,37.0
7252,1629409090856,37.0
7253,1629409091056,36.5
7254,1629409091255,37.25
7255,1629409091456,36.75
7256,1629409091657,36.25
7257,1629409091859,36.75
7258,1629409092058,36.5
7259,1629409092259,36.25
7260,1629409092460,36.5
7261,1629409092662,36.5
7262,1629409092861,37.0
7263,1629409093062,37.0
7264,1629409093263,36.75
7265,1629409093465,36.75
7266,1629409093665,37.0
7267,1629409093864,37.25
7268,1629409094067,36.75
7269,1629409094267,36.5
7270,1629409094467,37.25
7271,1629409094667,36.25
7272,1629409094868,36.75
7273,1629409095070,37.0
7274,1629409095271,37.0
7275,1629409095471,37.25
7276,1629409095673,36.75
7277,1629409095872,36.75
7278,1629409096074,37.0
7279,1629409096273,36.25
7280,1629409096477,36.5
7281,1629409096676,37.25
7282,1629409096876,36.75
7283,1629409097076,36.75
7284,1629409097277,36.75
7285,1629409097479,36.0
7286,1629409097679,36.0
7287,1629409097880,37.0
7288,1629409098082,37.0
7289,1629409098282,36.5
7290,1629409098482,36.75
7291,1629409098682,37.0
7292,1629409098884,36.5
7293,1629409099084,36.75
7294,1629409099284,36.5
7295,1629409099485,37.0
7296,1629409099686,36.5
7297,1629409099886,37.0
7298,1629409100088,37.0
7299,1629409100287,37.0
7300,1629409100490,36.75
7301,1629409100689,37.0
7302,1629409100890,36.5
7303,1629409101092,37.0
7304,1629409101296,37.0
7305,1629409101496,36.25
7306,1629409101699,36.5
7307,1629409101900,37.0
7308,1629409102100,36.0
7309,1629409102301,36.75
7310,1629409102499,36.75
7311,1629409102702,36.75
7312,1629409102901,36.5
7313,1629409103103,37.0
7314,1629409103302,36.5
7315,1629409103504,36.25
7316,1629409103705,36.75
7317,1629409103907,36.5
7318,1629409104106,36.5
7319,1629409104308,36.5
7320,1629409104508,36.25
7321,1629409104708,36.5
7322,1629409104910,36.25
7323,1629409105110,37.0
7324,1629409105310,36.75
7325,1629409105510,36.75
7326,1629409105712,36.5
7327,1629409105913,36.0
7328,1629409106114,36.75
7329,1629409106314,36.5
7330,1629409106515,36.25
7331,1629409106715,36.75
7332,1629409106918,36.5
7333,1629409107117,37.0
7334,1629409107318,36.5
7335,1629409107518,36.75
7336,1629409107719,36.5
7337,1629409107919,36.5
7338,1629409108120,36.25
7339,1629409108322,36.75
7340,1629409108521,36.75
7341,1629409108723,36.5
7342,1629409108923,36.75
7343,1629409109124,36.0
7344,1629409109324,36.75
7345,1629409109525,36.5
7346,1629409109726,36.25
7347,1629409109927,36.75
7348,1629409110128,36.5
7349,1629409110328,36.75
7350,1629409110531,36.75
7351,1629409110729,36.5
7352,1629409110931,36.75
7353,1629409111131,36.75
7354,1629409111333,36.75
7355,1629409111533,36.5
7356,1629409111733,36.5
7357,1629409111934,37.0
7358,1629409112135,36.25
7359,1629409112336,36.0
7360,1629409112537,36.5
7361,1629409112736,36.25
7362,1629409112939,36.0
7363,1629409113139,36.75
7364,1629409113338,36.5
7365,1629409113540,36.0
7366,1629409113741,36.0
7367,1629409113942,36.25
7368,1629409114141,36.5
7369,1629409114343,36.75
7370,1629409114543,36.5
7371,1629409114748,36.25
7372,1629409114949,36.75
7373,1629409115150,36.0
7374,1629409115351,36.25
7375,1629409115551,36.0
7376,1629409115752,36.25
7377,1629409115952,36.75
7378,1629409116154,35.75
7379,1629409116354,36.5
7380,1629409116554,36.75
7381,1629409116756,36.0
7382,1629409116956,36.5
7383,1629409117157,36.0
7384,1629409117357,36.25
7385,1629409117559,36.5
7386,1629409117759,36.5
7387,1629409117959,36.0
7388,1629409118160,36.5
7389,1629409118361,36.75
7390,1629409118563,36.0
7391,1629409118762,36.75
7392,1629409118963,36.25
7393,1629409119164,35.75
7394,1629409119364,36.0
7395,1629409119566,36.0
7396,1629409119767,36.25
7397,1629409119967,36.25
7398,1629409120167,36.25
7399,1629409120368,36.5
7400,1629409120568,36.0
7401,1629409120771,36.25
7402,1629409120971,36.5
7403,1629409121171,36.25
7404,1629409121373,36.25
7405,1629409121573,36.5
7406,1629409121775,36.5
7407,1629409121974,36.25
7408,1629409122177,36.25
7409,1629409122375,35.75
7410,1629409122577,35.75
7411,1629409122777,36.0
7412,1629409122978,36.25
7413,1629409123178,36.0
7414,1629409123379,36.5
7415,1629409123579,36.5
7416,1629409123781,36.5
7417,1629409123983,36.0
7418,1629409124183,36.5
7419,1629409124382,36.5
7420,1629409124582,36.0
7421,1629409124784,36.25
7422,1629409124985,36.0
7423,1629409125185,36.0
7424,1629409125386,36.5
7425,1629409125588,35.75
7426,1629409125787,35.5
7427,1629409125988,36.0
7428,1629409126189,36.5
7429,1629409126391,36.5
7430,1629409126591,36.0
7431,1629409126792,35.75
7432,1629409126992,36.25
7433,1629409127194,36.0
7434,1629409127393,36.0
7435,1629409127594,36.75
7436,1629409127800,36.0
7437,1629409128001,36.0
7438,1629409128201,36.25
7439,1629409128403,35.75
7440,1629409128603,35.75
7441,1629409128802,36.25
7442,1629409129004,36.5
7443,1629409129204,36.25
7444,1629409129405,36.25
7445,1629409129605,35.75
7446,1629409129807,35.5
7447,1629409130008,36.0
7448,1629409130208,36.0
7449,1629409130408,36.0
7450,1629409130609,36.25
7451,1629409130810,36.25
7452,1629409131010,36.25
7453,1629409131211,36.0
7454,1629409131412,36.25
7455,1629409131614,36.25
7456,1629409131813,36.25
7457,1629409132016,36.25
7458,1629409132214,36.25
7459,1629409132416,36.25
7460,1629409132617,36.25
7461,1629409132816,36.0
7462,1629409133019,36.0
7463,1629409133219,36.0
7464,1629409133419,35.75
7465,1629409133619,36.0
7466,1629409133822,35.5
7467,1629409134021,36.0
7468,1629409134222,36.0
7469,1629409134423,36.25
7470,1629409134625,36.0
7471,1629409134824,35.75
7472,1629409135025,36.25
7473,1629409135225,36.0
7474,1629409135428,36.0
7475,1629409135627,36.25
7476,1629409135827,36.25
7477,1629409136028,36.25
7478,1629409136230,36.25
7479,1629409136431,35.75
7480,1629409136631,36.0
7481,1629409136831,36.25
7482,1629409137033,36.0
7483,1629409137234,36.25
7484,1629409137433,36.25
7485,1629409137633,35.75
7486,1629409137835,36.0
7487,1629409138036,36.5
7488,1629409138236,36.0
7489,1629409138437,36.25
7490,1629409138638,35.75
7491,1629409138838,36.0
7492,1629409139039,35.75
7493,1629409139240,35.5
7494,1629409139441,35.75
7495,1629409139643,36.0
7496,1629409139843,36.0
7497,1629409140043,35.0
7498,1629409140245,36.0
7499,1629409140445,36.0
7500,1629409140644,36.0
7501,1629409140848,36.25
7502,1629409141046,36.25
7503,1629409141252,36.0
7504,1629409141452,36.0
7505,1629409141654,35.5
7506,1629409141853,35.75
7507,1629409142054,35.5
7508,1629409142254,36.0
7509,1629409142456,35.75
7510,1629409142656,36.0
7511,1629409142858,36.25
7512,1629409143057,35.75
7513,1629409143258,35.75
7514,1629409143459,36.25
7515,1629409143659,35.75
