Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
6833,1629407180116,41.5
6834,1629407180316,42.0
6835,1629407180518,42.0
6836,1629407180719,41.5
6837,1629407180919,41.75
6838,1629407181120,42.0
6839,1629407181321,42.0
6840,1629407181521,42.0
6841,1629407181721,41.5
6842,1629407181922,41.75
6843,1629407182125,42.0
6844,1629407182323,42.0
6845,1629407182525,42.25
6846,1629407182725,41.5
6847,1629407182927,41.75
6848,1629407183126,42.0
6849,1629407183328,41.5
6850,1629407183529,41.75
6851,1629407183729,42.25
6852,1629407183930,41.75
6853,1629407184131,41.5
6854,1629407184331,42.0
6855,1629407184534,41.75
6856,1629407184734,41.5
6857,1629407184934,41.5
6858,1629407185134,41.5
6859,1629407185335,41.75
6860,1629407185536,41.75
6861,1629407185735,41.5
6862,1629407185936,42.0
6863,1629407186137,41.75
6864,1629407186339,41.75
6865,1629407186539,41.75
6866,1629407186740,42.0
6867,1629407186940,41.75
6868,1629407187142,41.75
6869,1629407187342,41.75
6870,1629407187546,41.5
6871,1629407187749,41.75
6872,1629407187949,41.75
6873,1629407188148,41.5
6874,1629407188351,42.25
6875,1629407188550,41.25
6876,1629407188750,41.25
6877,1629407188951,41.75
6878,1629407189153,41.0
6879,1629407189353,41.5
6880,1629407189555,41.5
6881,1629407189756,41.75
6882,1629407189956,41.5
6883,1629407190157,41.75
6884,1629407190356,41.5
6885,1629407190558,41.5
6886,1629407190759,41.5
6887,1629407190959,41.75
6888,1629407191160,41.75
6889,1629407191360,41.75
6890,1629407191561,41.75
6891,1629407191761,41.5
6892,1629407191963,42.0
6893,1629407192163,41.75
6894,1629407192363,41.75
6895,1629407192564,41.5
6896,1629407192766,41.75
6897,1629407192966,41.75
6898,1629407193166,41.75
6899,1629407193368,41.25
6900,1629407193568,41.5
6901,1629407193770,41.5
6902,1629407193970,41.75
6903,1629407194171,41.75
6904,1629407194371,41.75
6905,1629407194571,41.25
6906,1629407194773,41.75
6907,1629407194973,41.75
6908,1629407195174,41.25
6909,1629407195374,41.25
6910,1629407195577,41.25
6911,1629407195775,41.5
6912,1629407195977,41.75
6913,1629407196178,41.5
6914,1629407196378,41.5
6915,1629407196578,41.5
6916,1629407196780,41.25
6917,1629407196982,41.75
6918,1629407197182,41.5
6919,1629407197381,41.5
6920,1629407197582,41.0
6921,1629407197784,41.0
6922,1629407197983,41.5
6923,1629407198185,41.0
6924,1629407198385,41.5
6925,1629407198586,41.25
6926,1629407198786,41.5
6927,1629407198987,41.25
6928,1629407199188,41.5
6929,1629407199389,41.0
6930,1629407199590,41.5
6931,1629407199791,41.5
6932,1629407199992,41.5
6933,1629407200191,41.25
6934,1629407200392,41.0
6935,1629407200593,41.25
6936,1629407200798,41.5
6937,1629407200999,41.25
6938,1629407201199,41.25
6939,1629407201401,41.0
6940,1629407201602,41.25
6941,1629407201802,41.25
6942,1629407202002,41.25
6943,1629407202203,41.25
6944,1629407202406,41.25
6945,1629407202605,41.25
6946,1629407202805,41.25
6947,1629407203007,40.75
6948,1629407203208,41.25
6949,1629407203407,41.25
6950,1629407203607,41.0
6951,1629407203810,41.25
6952,1629407204009,41.0
6953,1629407204211,41.0
6954,1629407204412,41.25
6955,1629407204613,40.75
6956,1629407204814,40.5
6957,1629407205014,41.0
6958,1629407205213,41.25
6959,1629407205416,41.25
6960,1629407205616,40.75
6961,1629407205816,40.75
6962,1629407206016,40.75
6963,1629407206218,41.25
6964,1629407206419,40.5
6965,1629407206618,41.0
6966,1629407206819,40.75
6967,1629407207020,41.0
6968,1629407207222,41.0
6969,1629407207421,40.5
6970,1629407207624,41.0
6971,1629407207824,40.75
6972,1629407208024,40.5
6973,1629407208224,41.0
6974,1629407208425,41.0
6975,1629407208627,41.0
6976,1629407208826,41.0
6977,1629407209027,40.5
6978,1629407209229,40.75
6979,1629407209429,41.0
6980,1629407209629,40.75
6981,1629407209831,40.75
6982,1629407210032,40.75
6983,1629407210232,40.75
6984,1629407210433,40.75
6985,1629407210633,40.75
6986,1629407210835,40.75
6987,1629407211036,41.25
6988,1629407211236,40.75
6989,1629407211437,40.5
6990,1629407211638,40.75
6991,1629407211838,40.75
6992,1629407212040,40.25
6993,1629407212238,40.25
6994,1629407212439,40.75
6995,1629407212641,40.75
6996,1629407212842,40.5
6997,1629407213042,40.75
6998,1629407213243,40.5
6999,1629407213443,40.75
7000,1629407213648,41.0
7001,1629407213848,40.75
7002,1629407214051,40.25
7003,1629407214251,40.75
7004,1629407214450,40.75
7005,1629407214653,40.75
7006,1629407214853,40.75
7007,1629407215054,40.5
7008,1629407215253,40.75
7009,1629407215455,41.0
7010,1629407215656,40.75
7011,1629407215859,40.0
7012,1629407216057,40.0
7013,1629407216258,40.75
7014,1629407216458,40.75
7015,1629407216660,40.5
7016,1629407216859,40.75
7017,1629407217061,40.75
7018,1629407217261,40.75
7019,1629407217462,40.75
7020,1629407217663,40.75
7021,1629407217863,40.25
7022,1629407218064,40.25
7023,1629407218265,40.5
7024,1629407218466,40.75
7025,1629407218666,40.25
7026,1629407218868,40.75
7027,1629407219068,40.5
7028,1629407219268,40.75
7029,1629407219469,40.75
7030,1629407219670,40.5
7031,1629407219870,40.5
7032,1629407220071,40.5
7033,1629407220272,40.25
7034,1629407220472,40.5
7035,1629407220674,40.25
7036,1629407220874,40.5
7037,1629407221075,40.5
7038,1629407221277,40.5
7039,1629407221476,40.5
7040,1629407221677,40.5
7041,1629407221878,40.5
7042,1629407222078,40.25
7043,1629407222279,40.75
7044,1629407222480,40.5
7045,1629407222681,40.25
7046,1629407222881,40.25
7047,1629407223083,40.75
7048,1629407223285,40.25
7049,1629407223484,40.25
7050,1629407223685,40.5
7051,1629407223885,40.0
7052,1629407224087,40.5
7053,1629407224286,40.5
7054,1629407224487,40.0
7055,1629407224688,40.25
7056,1629407224890,40.25
7057,1629407225090,39.75
7058,1629407225289,40.25
7059,1629407225490,39.5
7060,1629407225691,40.5
7061,1629407225892,40.25
7062,1629407226092,40.0
7063,1629407226293,40.25
7064,1629407226494,39.75
7065,1629407226696,40.25
7066,1629407226897,40.0
7067,1629407227097,40.25
7068,1629407227301,40.25
7069,1629407227502,40.25
7070,1629407227703,40.0
7071,1629407227904,40.25
7072,1629407228104,40.25
7073,1629407228304,40.0
7074,1629407228507,40.25
7075,1629407228707,40.25
7076,1629407228907,39.75
7077,1629407229110,40.25
7078,1629407229309,39.5
7079,1629407229509,40.25
7080,1629407229711,40.0
7081,1629407229911,39.5
7082,1629407230112,40.0
7083,1629407230312,40.0
7084,1629407230513,40.0
7085,1629407230714,39.75
7086,1629407230913,39.75
7087,1629407231116,39.75
7088,1629407231315,39.75
7089,1629407231517,40.0
7090,1629407231717,40.0
7091,1629407231919,39.75
7092,1629407232118,40.25
7093,1629407232320,40.25
7094,1629407232521,40.0
7095,1629407232721,39.75
7096,1629407232922,40.0
7097,1629407233123,40.25
7098,1629407233322,40.0
7099,1629407233524,40.0
7100,1629407233725,40.0
7101,1629407233924,40.0
7102,1629407234125,39.75
7103,1629407234327,40.0
7104,1629407234528,40.0
7105,1629407234728,39.75
7106,1629407234931,40.25
7107,1629407235130,40.0
7108,1629407235331,40.0
7109,1629407235532,39.5
7110,1629407235732,39.5
7111,1629407235932,39.75
7112,1629407236133,39.75
7113,1629407236333,40.0
7114,1629407236535,39.75
7115,1629407236735,39.75
7116,1629407236936,40.0
7117,1629407237137,39.75
7118,1629407237337,40.0
7119,1629407237538,40.0
7120,1629407237738,40.0
7121,1629407237939,40.0
7122,1629407238140,39.75
7123,1629407238342,40.0
7124,1629407238543,40.0
7125,1629407238742,39.75
7126,1629407238943,39.75
7127,1629407239144,39.75
7128,1629407239344,39.75
7129,1629407239546,39.5
7130,1629407239745,40.0
7131,1629407239946,40.0
7132,1629407240151,39.25
7133,1629407240352,40.0
7134,1629407240553,39.75
7135,1629407240753,39.5
7136,1629407240955,40.0
7137,1629407241156,39.75
7138,1629407241356,39.75
7139,1629407241556,39.75
7140,1629407241757,39.5
7141,1629407241958,39.25
7142,1629407242158,39.5
7143,1629407242361,39.0
7144,1629407242560,39.5
7145,1629407242761,39.5
7146,1629407242962,39.75
7147,1629407243161,39.5
7148,1629407243363,39.75
7149,1629407243563,39.75
7150,1629407243765,39.0
7151,1629407243965,39.5
7152,1629407244166,39.5
7153,1629407244367,39.5
7154,1629407244567,39.5
7155,1629407244767,39.25
7156,1629407244970,39.25
7157,1629407245170,39.0
7158,1629407245369,39.5
7159,1629407245570,38.75
7160,1629407245772,39.5
7161,1629407245974,39.5
7162,1629407246172,39.5
7163,1629407246374,39.5
7164,1629407246575,39.5
7165,1629407246775,39.75
7166,1629407246976,39.5
7167,1629407247177,39.5
7168,1629407247377,39.25
7169,1629407247578,39.0
7170,1629407247778,39.0
7171,1629407247979,39.25
7172,1629407248181,39.5
7173,1629407248381,39.5
7174,1629407248581,39.5
7175,1629407248783,39.0
7176,1629407248983,38.75
7177,1629407249183,39.25
7178,1629407249384,39.5
7179,1629407249585,39.25
7180,1629407249786,39.5
7181,1629407249986,39.5
7182,1629407250188,39.5
7183,1629407250389,39.25
7184,1629407250589,39.0
7185,1629407250789,39.25
7186,1629407250989,38.75
7187,1629407251193,39.0
7188,1629407251391,39.5
7189,1629407251592,39.0
7190,1629407251792,39.25
7191,1629407251994,39.25
7192,1629407252195,38.75
7193,1629407252396,39.5
7194,1629407252596,39.0
7195,1629407252801,39.25
7196,1629407253001,39.0
7197,1629407253202,39.5
7198,1629407253404,39.25
7199,1629407253604,39.25
7200,1629407253805,39.25
7201,1629407254005,39.25
7202,1629407254205,38.75
7203,1629407254408,38.75
7204,1629407254609,39.0
7205,1629407254809,39.0
7206,1629407255009,38.5
7207,1629407255210,39.0
7208,1629407255411,39.5
7209,1629407255613,39.25
7210,1629407255811,39.25
7211,1629407256012,39.0
7212,1629407256213,39.0
7213,1629407256415,38.5
7214,1629407256615,39.0
7215,1629407256814,39.25
7216,1629407257016,39.25
7217,1629407257217,39.25
7218,1629407257417,39.0
7219,1629407257617,39.25
7220,1629407257819,39.25
7221,1629407258019,38.25
7222,1629407258221,39.0
7223,1629407258422,38.75
7224,1629407258622,39.25
7225,1629407258823,39.0
7226,1629407259023,39.0
7227,1629407259223,39.0
7228,1629407259425,38.75
7229,1629407259626,39.0
7230,1629407259825,38.75
7231,1629407260028,38.75
7232,1629407260228,39.0
7233,1629407260429,39.0
7234,1629407260629,38.25
7235,1629407260831,38.25
7236,1629407261031,38.75
7237,1629407261232,38.5
7238,1629407261432,38.75
7239,1629407261633,38.25
7240,1629407261833,39.0
7241,1629407262033,38.5
7242,1629407262235,38.75
7243,1629407262435,39.0
7244,1629407262637,39.0
7245,1629407262836,38.75
7246,1629407263038,38.5
7247,1629407263238,38.75
7248,1629407263440,39.0
7249,1629407263640,38.5
7250,1629407263841,38.5
7251,1629407264041,38.5
7252,1629407264243,38.75
7253,1629407264442,38.75
7254,1629407264643,38.75
7255,1629407264845,38.5
7256,1629407265049,38.75
7257,1629407265249,39.0
7258,1629407265450,38.5
7259,1629407265651,38.5
7260,1629407265851,38.75
7261,1629407266053,38.75
7262,1629407266254,38.25
7263,1629407266453,38.5
7264,1629407266655,38.5
7265,1629407266854,39.0
7266,1629407267056,38.5
7267,1629407267257,38.5
7268,1629407267458,38.75
7269,1629407267658,38.5
7270,1629407267860,38.75
7271,1629407268059,38.0
7272,1629407268260,38.25
7273,1629407268460,38.0
7274,1629407268662,39.0
7275,1629407268862,38.5
7276,1629407269064,38.5
7277,1629407269263,38.25
7278,1629407269465,38.5
7279,1629407269665,38.5
7280,1629407269866,38.5
7281,1629407270067,38.75
7282,1629407270267,38.75
7283,1629407270468,38.75
7284,1629407270668,39.0
7285,1629407270869,38.75
7286,1629407271070,38.75
7287,1629407271272,38.75
7288,1629407271471,38.5
7289,1629407271674,38.75
7290,1629407271874,38.75
7291,1629407272076,38.75
7292,1629407272274,38.5
7293,1629407272475,38.5
7294,1629407272676,38.75
7295,1629407272877,39.0
7296,1629407273079,38.5
7297,1629407273279,38.75
7298,1629407273479,38.75
7299,1629407273680,38.25
7300,1629407273881,38.5
7301,1629407274082,38.75
7302,1629407274283,38.25
7303,1629407274482,38.5
7304,1629407274683,38.5
7305,1629407274885,38.75
7306,1629407275084,38.0
7307,1629407275286,38.5
7308,1629407275487,37.75
7309,1629407275687,38.25
7310,1629407275888,37.25
7311,1629407276088,38.25
7312,1629407276289,37.5
7313,1629407276489,38.0
7314,1629407276690,37.75
7315,1629407276891,38.5
7316,1629407277091,38.25
7317,1629407277293,37.5
7318,1629407277494,38.5
7319,1629407277699,38.0
7320,1629407277899,38.25
7321,1629407278099,38.25
7322,1629407278300,38.25
7323,1629407278502,37.75
7324,1629407278702,38.25
7325,1629407278902,37.75
7326,1629407279104,38.0
7327,1629407279303,37.75
7328,1629407279504,37.5
7329,1629407279705,37.75
7330,1629407279906,38.0
7331,1629407280107,37.5
7332,1629407280307,38.25
7333,1629407280508,38.0
7334,1629407280710,37.75
7335,1629407280910,37.75
7336,1629407281111,38.25
7337,1629407281312,38.5
7338,1629407281513,38.5
7339,1629407281713,37.75
7340,1629407281912,38.0
7341,1629407282116,37.75
7342,1629407282314,38.25
7343,1629407282516,38.0
7344,1629407282716,37.75
7345,1629407282919,38.5
7346,1629407283118,38.0
7347,1629407283319,38.0
7348,1629407283519,38.0
7349,1629407283720,38.0
7350,1629407283921,38.0
7351,1629407284122,37.75
7352,1629407284322,38.5
7353,1629407284524,38.5
7354,1629407284723,38.25
7355,1629407284925,38.75
7356,1629407285124,38.25
7357,1629407285325,38.5
7358,1629407285527,38.25
7359,1629407285728,38.5
7360,1629407285928,38.25
7361,1629407286128,38.5
7362,1629407286330,38.25
7363,1629407286530,38.5
7364,1629407286730,38.25
7365,1629407286932,38.0
7366,1629407287132,38.5
7367,1629407287334,38.25
7368,1629407287534,38.0
7369,1629407287733,38.5
7370,1629407287936,38.0
7371,1629407288135,38.5
7372,1629407288336,37.75
7373,1629407288536,38.5
7374,1629407288737,38.0
7375,1629407288939,38.25
7376,1629407289139,38.0
7377,1629407289340,38.5
7378,1629407289542,38.25
7379,1629407289742,38.75
7380,1629407289942,38.5
7381,1629407290142,38.25
7382,1629407290344,38.5
7383,1629407290548,38.5
7384,1629407290748,38.25
7385,1629407290950,38.25
7386,1629407291150,38.75
7387,1629407291352,37.75
7388,1629407291551,38.0
7389,1629407291756,38.25
7390,1629407291954,38.25
7391,1629407292155,38.5
7392,1629407292355,37.75
7393,1629407292555,38.25
7394,1629407292756,38.5
7395,1629407292957,38.0
7396,1629407293158,38.0
7397,1629407293358,38.25
7398,1629407293558,38.25
7399,1629407293761,38.25
7400,1629407293960,38.25
7401,1629407294162,37.75
7402,1629407294362,38.25
7403,1629407294564,38.25
7404,1629407294763,38.25
7405,1629407294965,38.25
7406,1629407295165,38.25
7407,1629407295366,38.25
7408,1629407295566,38.0
7409,1629407295767,38.0
7410,1629407295967,37.75
7411,1629407296168,37.25
7412,1629407296370,38.0
7413,1629407296569,37.5
7414,1629407296771,37.5
7415,1629407296971,38.0
7416,1629407297173,38.0
7417,1629407297373,37.75
7418,1629407297573,37.5
7419,1629407297775,38.0
7420,1629407297975,37.5
7421,1629407298176,37.5
7422,1629407298376,37.5
7423,1629407298578,37.75
7424,1629407298778,37.5
7425,1629407298978,38.25
7426,1629407299179,38.25
7427,1629407299380,37.25
7428,1629407299580,37.5
7429,1629407299781,37.5
7430,1629407299984,37.75
7431,1629407300183,37.5
7432,1629407300384,38.25
7433,1629407300584,37.5
7434,1629407300786,38.0
7435,1629407300986,37.5
7436,1629407301186,37.25
7437,1629407301388,38.0
7438,1629407301588,38.0
7439,1629407301788,38.0
7440,1629407301989,37.75
7441,1629407302189,37.75
7442,1629407302393,37.5
7443,1629407302592,37.75
7444,1629407302792,37.75
7445,1629407302993,37.25
7446,1629407303197,37.75
7447,1629407303399,37.5
7448,1629407303599,37.5
7449,1629407303801,38.0
7450,1629407304000,37.75
7451,1629407304201,37.75
7452,1629407304401,37.75
7453,1629407304604,37.0
7454,1629407304804,37.75
7455,1629407305004,37.5
7456,1629407305205,37.5
7457,1629407305406,37.75
7458,1629407305606,37.0
7459,1629407305806,37.5
7460,1629407306007,37.25
7461,1629407306208,37.5
7462,1629407306411,36.75
7463,1629407306609,37.25
7464,1629407306811,37.5
7465,1629407307011,37.75
7466,1629407307213,37.75
7467,1629407307413,37.25
7468,1629407307614,37.25
7469,1629407307814,37.5
7470,1629407308016,37.75
7471,1629407308216,38.0
7472,1629407308417,37.75
7473,1629407308617,38.0
7474,1629407308819,37.75
7475,1629407309019,38.0
7476,1629407309219,37.5
7477,1629407309420,36.75
7478,1629407309621,37.75
7479,1629407309821,37.5
7480,1629407310022,37.25
7481,1629407310222,37.5
7482,1629407310425,37.75
7483,1629407310624,37.5
7484,1629407310824,37.75
7485,1629407311026,37.5
7486,1629407311226,37.25
7487,1629407311427,37.5
7488,1629407311628,37.75
7489,1629407311828,37.25
7490,1629407312029,37.5
7491,1629407312231,37.5
7492,1629407312430,37.0
7493,1629407312631,37.5
7494,1629407312833,37.25
7495,1629407313034,37.75
7496,1629407313233,37.25
7497,1629407313434,37.5
7498,1629407313635,37.25
7499,1629407313836,37.75
7500,1629407314036,37.75
7501,1629407314237,37.25
7502,1629407314438,37.25
7503,1629407314639,37.75
7504,1629407314840,37.25
7505,1629407315039,37.5
7506,1629407315242,37.25
7507,1629407315441,37.25
7508,1629407315643,37.5
7509,1629407315843,37.25
7510,1629407316045,37.25
7511,1629407316248,37.0
7512,1629407316449,37.5
7513,1629407316651,37.0
7514,1629407316851,37.5
7515,1629407317052,37.25
7516,1629407317251,37.5
7517,1629407317453,37.25
7518,1629407317655,37.5
7519,1629407317855,37.25
7520,1629407318055,37.75
7521,1629407318256,37.0
7522,1629407318457,37.0
7523,1629407318659,37.0
7524,1629407318857,37.25
7525,1629407319059,37.0
7526,1629407319260,37.5
7527,1629407319460,37.25
7528,1629407319661,37.25
7529,1629407319861,37.5
7530,1629407320062,37.5
7531,1629407320262,37.25
7532,1629407320464,37.5
7533,1629407320663,37.0
7534,1629407320867,36.75
7535,1629407321066,37.25
7536,1629407321267,37.0
7537,1629407321466,37.25
7538,1629407321669,37.0
7539,1629407321868,37.0
7540,1629407322070,37.25
7541,1629407322271,36.75
7542,1629407322471,36.75
7543,1629407322671,37.5
7544,1629407322873,36.75
7545,1629407323074,37.5
7546,1629407323274,37.25
7547,1629407323476,37.0
7548,1629407323675,37.0
7549,1629407323877,37.25
7550,1629407324077,37.25
7551,1629407324278,37.25
7552,1629407324477,37.0
7553,1629407324680,37.25
7554,1629407324881,36.5
7555,1629407325081,36.75
7556,1629407325281,36.5
7557,1629407325481,37.5
7558,1629407325682,37.25
7559,1629407325884,37.0
7560,1629407326084,37.0
7561,1629407326285,37.25
7562,1629407326486,37.25
7563,1629407326687,37.0
7564,1629407326886,37.0
7565,1629407327087,37.0
7566,1629407327289,37.0
7567,1629407327488,36.75
7568,1629407327689,37.0
7569,1629407327891,36.75
7570,1629407328092,37.75
7571,1629407328291,37.5
7572,1629407328492,37.25
7573,1629407328693,37.25
7574,1629407328898,37.25
7575,1629407329099,37.5
7576,1629407329299,37.0
7577,1629407329501,37.25
7578,1629407329701,37.25
7579,1629407329901,37.0
7580,1629407330101,37.25
7581,1629407330303,37.25
7582,1629407330504,37.0
7583,1629407330705,37.25
7584,1629407330904,36.75
7585,1629407331106,37.0
7586,1629407331306,37.25
7587,1629407331507,37.0
7588,1629407331709,37.25
7589,1629407331909,37.25
7590,1629407332110,37.5
7591,1629407332311,37.25
7592,1629407332511,37.0
7593,1629407332711,37.5
7594,1629407332912,37.0
7595,1629407333112,37.25
7596,1629407333313,37.25
7597,1629407333514,37.25
7598,1629407333716,36.75
7599,1629407333916,37.25
7600,1629407334117,37.0
7601,1629407334319,36.75
7602,1629407334518,37.25
7603,1629407334718,37.25
7604,1629407334920,37.5
7605,1629407335120,37.25
7606,1629407335321,37.0
7607,1629407335522,36.75
7608,1629407335722,37.25
7609,1629407335924,37.25
7610,1629407336123,37.25
7611,1629407336325,37.25
7612,1629407336525,37.0
7613,1629407336726,37.0
7614,1629407336927,37.0
7615,1629407337128,37.0
7616,1629407337330,36.75
7617,1629407337530,37.0
7618,1629407337730,36.75
7619,1629407337930,36.5
7620,1629407338132,36.5
7621,1629407338332,37.0
7622,1629407338533,37.0
7623,1629407338734,37.0
7624,1629407338934,36.75
7625,1629407339136,37.0
7626,1629407339335,37.0
7627,1629407339536,37.25
7628,1629407339738,37.0
7629,1629407339937,37.0
7630,1629407340139,37.0
7631,1629407340339,36.25
7632,1629407340540,36.75
7633,1629407340741,36.5
7634,1629407340941,37.0
7635,1629407341142,35.75
7636,1629407341342,36.75
7637,1629407341545,36.75
7638,1629407341745,36.75
7639,1629407341945,36.75
7640,1629407342149,36.5
7641,1629407342350,37.0
7642,1629407342552,36.75
7643,1629407342752,36.5
7644,1629407342952,36.25
7645,1629407343152,36.75
7646,1629407343354,36.25
7647,1629407343555,36.25
7648,1629407343755,36.0
7649,1629407343955,36.75
7650,1629407344156,36.75
7651,1629407344357,36.25
7652,1629407344559,36.75
7653,1629407344758,36.25
7654,1629407344959,36.75
7655,1629407345160,36.5
7656,1629407345362,36.5
7657,1629407345562,36.75
7658,1629407345763,36.75
7659,1629407345964,36.0
7660,1629407346164,36.75
7661,1629407346365,36.75
7662,1629407346564,36.75
7663,1629407346766,36.5
7664,1629407346966,36.75
7665,1629407347168,36.75
7666,1629407347367,37.0
7667,1629407347569,36.75
7668,1629407347769,36.5
7669,1629407347970,36.5
7670,1629407348172,36.25
7671,1629407348371,36.75
7672,1629407348573,36.75
7673,1629407348774,36.75
7674,1629407348974,36.5
7675,1629407349175,37.0
7676,1629407349376,36.0
7677,1629407349575,36.5
7678,1629407349778,36.25
7679,1629407349977,36.0
7680,1629407350178,36.75
7681,1629407350379,36.5
7682,1629407350580,36.5
7683,1629407350780,36.5
7684,1629407350981,36.75
7685,1629407351182,36.75
7686,1629407351383,36.75
7687,1629407351583,36.25
7688,1629407351784,36.25
7689,1629407351984,37.0
7690,1629407352186,36.75
7691,1629407352386,36.75
7692,1629407352586,36.75
7693,1629407352787,36.5
7694,1629407352989,36.25
7695,1629407353189,36.5
7696,1629407353389,36.25
7697,1629407353590,36.5
7698,1629407353790,36.5
7699,1629407353993,37.0
7700,1629407354194,36.75
7701,1629407354393,36.75
7702,1629407354595,36.5
7703,1629407354794,36.25
7704,1629407354995,37.0
7705,1629407355200,36.25
7706,1629407355401,36.75
7707,1629407355601,36.75
7708,1629407355802,36.25
7709,1629407356003,36.25
7710,1629407356204,36.75
7711,1629407356405,36.25
7712,1629407356605,36.25
7713,1629407356807,36.5
7714,1629407357007,36.5
7715,1629407357208,36.25
7716,1629407357407,36.5
7717,1629407357610,36.0
7718,1629407357809,36.75
7719,1629407358011,36.75
7720,1629407358210,36.25
7721,1629407358412,36.25
7722,1629407358612,36.75
7723,1629407358814,36.75
7724,1629407359014,36.75
7725,1629407359215,36.75
7726,1629407359415,36.75
7727,1629407359616,36.75
7728,1629407359818,36.25
7729,1629407360017,36.25
7730,1629407360218,36.5
7731,1629407360418,36.5
7732,1629407360619,36.75
7733,1629407360821,36.25
7734,1629407361021,36.75
7735,1629407361221,36.0
7736,1629407361424,36.5
7737,1629407361623,36.5
7738,1629407361824,36.75
7739,1629407362025,36.25
7740,1629407362225,36.5
7741,1629407362425,36.75
7742,1629407362627,36.5
7743,1629407362829,36.5
7744,1629407363029,36.5
7745,1629407363228,36.0
7746,1629407363430,36.5
7747,1629407363631,36.5
7748,1629407363833,36.25
7749,1629407364032,36.25
7750,1629407364235,36.5
7751,1629407364434,36.25
7752,1629407364633,36.0
7753,1629407364834,36.25
7754,1629407365037,36.75
7755,1629407365236,35.75
7756,1629407365436,36.5
7757,1629407365638,35.75
7758,1629407365839,36.25
7759,1629407366040,36.5
7760,1629407366239,36.25
7761,1629407366442,36.75
7762,1629407366643,36.25
7763,1629407366842,36.25
7764,1629407367042,36.25
7765,1629407367243,36.5
7766,1629407367445,36.5
7767,1629407367644,36.25
7768,1629407367847,36.0
7769,1629407368046,36.5
7770,1629407368248,36.25
7771,1629407368451,35.75
7772,1629407368652,36.25
7773,1629407368855,36.25
7774,1629407369055,36.25
7775,1629407369255,36.75
7776,1629407369457,36.0
7777,1629407369657,36.5
7778,1629407369857,36.25
7779,1629407370059,36.5
7780,1629407370258,36.5
7781,1629407370459,36.25
7782,1629407370659,36.5
7783,1629407370861,36.5
7784,1629407371061,36.25
7785,1629407371262,36.0
7786,1629407371462,36.25
7787,1629407371663,36.25
7788,1629407371864,36.5
7789,1629407372066,36.5
7790,1629407372266,36.25
7791,1629407372466,36.75
7792,1629407372668,35.75
7793,1629407372868,36.0
7794,1629407373069,36.75
7795,1629407373268,36.5
7796,1629407373470,36.5
7797,1629407373671,35.75
7798,1629407373872,36.5
7799,1629407374071,36.5
7800,1629407374274,36.25
7801,1629407374473,36.5
7802,1629407374675,36.25
7803,1629407374874,36.5
7804,1629407375077,36.0
7805,1629407375277,36.25
7806,1629407375477,36.25
7807,1629407375678,36.0
7808,1629407375878,36.5
7809,1629407376079,36.0
7810,1629407376280,36.25
7811,1629407376480,36.0
7812,1629407376681,36.5
7813,1629407376884,36.25
7814,1629407377083,36.25
7815,1629407377284,36.25
7816,1629407377485,36.25
7817,1629407377686,36.5
7818,1629407377886,36.5
7819,1629407378085,36.5
7820,1629407378289,36.5
7821,1629407378488,36.25
7822,1629407378689,36.0
7823,1629407378890,36.0
7824,1629407379090,36.0
7825,1629407379290,36.5
7826,1629407379492,36.0
7827,1629407379692,36.25
7828,1629407379893,35.75
7829,1629407380093,35.75
7830,1629407380296,35.75
7831,1629407380495,36.25
7832,1629407380696,36.0
7833,1629407380896,36.0
7834,1629407381097,36.25
7835,1629407381298,36.25
7836,1629407381502,35.75
7837,1629407381704,35.75
7838,1629407381903,36.25
7839,1629407382104,35.75
7840,1629407382306,36.0
7841,1629407382509,36.25
7842,1629407382707,36.0
7843,1629407382907,35.75
7844,1629407383109,36.0
7845,1629407383309,36.0
7846,1629407383510,35.75
7847,1629407383712,36.0
7848,1629407383911,35.75
7849,1629407384113,36.0
7850,1629407384312,35.75
7851,1629407384513,36.0
7852,1629407384715,36.25
7853,1629407384915,35.75
7854,1629407385116,36.0
7855,1629407385316,36.25
7856,1629407385517,36.0
7857,1629407385718,36.0
7858,1629407385919,36.25
7859,1629407386120,36.5
7860,1629407386320,35.75
7861,1629407386521,35.75
7862,1629407386721,36.25
7863,1629407386921,36.25
7864,1629407387124,36.0
7865,1629407387323,35.5
7866,1629407387524,36.25
7867,1629407387726,35.75
7868,1629407387926,36.25
7869,1629407388126,36.0
7870,1629407388329,36.0
7871,1629407388527,36.0
7872,1629407388728,36.0
7873,1629407388929,36.25
7874,1629407389130,35.5
7875,1629407389332,35.75
7876,1629407389532,36.25
7877,1629407389733,35.75
7878,1629407389933,35.5
7879,1629407390133,36.25
7880,1629407390335,35.5
7881,1629407390536,35.5
7882,1629407390735,36.0
7883,1629407390937,35.75
7884,1629407391137,35.75
7885,1629407391338,35.75
7886,1629407391538,35.75
7887,1629407391739,36.0
7888,1629407391940,35.75
7889,1629407392141,35.75
7890,1629407392341,35.75
7891,1629407392543,35.75
7892,1629407392744,35.75
7893,1629407392943,35.75
7894,1629407393144,35.75
7895,1629407393345,36.0
7896,1629407393547,36.0
7897,1629407393746,35.75
7898,1629407393946,36.25
7899,1629407394147,35.5
7900,1629407394350,36.0
7901,1629407394551,36.0
7902,1629407394755,35.75
7903,1629407394956,35.75
7904,1629407395155,35.5
7905,1629407395356,36.0
